url,title,text,date,views,label
https://www.taiwannews.com.tw/en/news/4796699,,,,,
https://www.taiwannews.com.tw/en/news/4796700,,,,,
https://www.taiwannews.com.tw/en/news/4796701,,,,,
https://www.taiwannews.com.tw/en/news/4796702,,,,,
https://www.taiwannews.com.tw/en/news/4796703,,,,,
https://www.taiwannews.com.tw/en/news/4796704,,,,,
https://www.taiwannews.com.tw/en/news/4796705,,,,,
https://www.taiwannews.com.tw/en/news/4796706,"7-Eleven’s own brand 7CAFÉ collaborates with GODIVA for the first time and launches 3 new chocolate ""Limited Edition Sweet Surprise"" drinks","HONG KONG SAR -    Media OutReach - 1 February 2023 - Get ready to fall in love this February with a series of ""Limited Edition Sweet Surprises"" at 7-Eleven!    7-Eleven's own brand 7CAFÉ is teaming up with GODIVA, the iconic premium chocolate brand, for the first time ever to launch three ""Limited Edition Sweet Surprise"" chocolate beverages and chocolate coffee creations! ""Sweetness Is All Around"" at 7-Eleven so head on down to your nearest store and share a sweet moment with your loved ones!             7CAFÉ+GODIVA ""Limited Edition Sweet Surprise"" new items:  GODIVA is a premium brand well-known across the world and also one of the official chocolatiers to the Royal Court of Belgium, a testament to the excellence and quality of its products. 7-Eleven's own brand 7CAFÉ can be found in over 600 locations making it Hong Kong's largest coffee network providing customers with freshly brewed coffee that is quick, convenient, good quality and affordable. Three all-new chocolate drinks have been created as a result of this first-ever collaboration between 7CAFÉ and GODIVA including Hot/Iced Chocolate Mocha, Hot/Iced Chocolate as well as the refreshing Chocolate Frappe (exclusively available at selected stores). The Chocolate Mocha is made with 7CAFÉ's signature blend of  100% Rainforest Alliance Certified Arabica beans which give them their perfectly balanced flavour. The 7CAFÉ+GODIVA products also feature all-new stylishly simple packaging decorated with GODIVA's classic logo. They're a feast for the eyes as well as the tastebuds so are the perfect romantic treat this Valentine's month.   This unmissable ""Limited Edition Sweet Surprises"" series of 7CAFÉ+GODIVA drinks are available from 1 February. Share a sweet moment with your sweetheart this February and express your love with a 7CAFÉ+GODIVA drink!                     7CAFÉ+GODIVA Chocolate Mocha (Hot $26/Iced $28)           Chocolate and coffee come together in perfect harmony in this delectable drink! Made using top quality GODIVA cocoa powder and freshly brewed flavourful coffee, this silky-smooth beverage will delight chocolate and coffee lovers alike!                           7CAFÉ+GODIVA Chocolate (Hot $26/Iced $28)           Luxuriously indulgent, this silky-smooth chocolate drink is made with rich GODIVA cocoa powder and fresh milk. A creamy, chocolatey creation that will definitely put a smile on your face!                 7CAFÉ+GODIVA Chocolate Frappe ($35)   [Exclusively available at selected stores]              Calling all chocoholics! This fantastic frappe is the ultimate taste sensation and made with premium GODIVA cocoa powder and fresh milk. A generous topping of whipped cream completes the drink and goes wonderfully with the rich chocolate flavours.              Selected Stores  7CAFE+ Concept Store          - Shop No. G21 on the Ground Floor of Carnarvon Plaza, No. 20 Carnarvon Road, Tsim Sha Tsui, Kowloon                  - Ground Floor, No.158 Sai Yeung Choi Street South, Kowloon                  - Shop G67 & G67A, DB Plaza, Discovery Bay           7CAFE+HOTSHOT          - Shop No. S4B & S4C, Ground Floor, Tai Yuen Shopping Centre, No.10 Ting Kok Road, Tai Po               Hashtag: #7CAFE #GODIVA #7ElevenHongKong

            The issuer is solely responsible for the content of this announcement.

About 7CAFÉ:

            7CAFÉ is one of 7-Eleven's own brands. Available at over 600 stores, 7CAFÉ enables customers to enjoy freshly brewed coffee on the go that is convenient, easy to access, good quality and affordable. Its unique blend comprises of premium 100% Rainforest Alliance Certified Arabica coffee beans sourced from Brazil, Honduras and Indonesia. The beans are freshly roasted locally in Hong Kong to preserve their characteristic flavour. The house blend which is exclusive to 7-Eleven is rich and flavourful with a nutty-like almond aroma, herbaceous notes and a smoky sweet aftertaste.   For the locations of stores offering 7CAFÉ, please refer to:   https://www.7-eleven.com.hk/en/store   For 7CAFÉ+ store locations, please refer:   https://www.7-eleven.com.hk/en/news/7cafeThe issuer is solely responsible for the content of this announcement.About 7CAFÉ:7CAFÉ is one of 7-Eleven's own brands. Available at over 600 stores, 7CAFÉ enables customers to enjoy freshly brewed coffee on the go that is convenient, easy to access, good quality and affordable. Its unique blend comprises of premium 100% Rainforest Alliance Certified Arabica coffee beans sourced from Brazil, Honduras and Indonesia. The beans are freshly roasted locally in Hong Kong to preserve their characteristic flavour. The house blend which is exclusive to 7-Eleven is rich and flavourful with a nutty-like almond aroma, herbaceous notes and a smoky sweet aftertaste.   For the locations of stores offering 7CAFÉ, please refer to:   https://www.7-eleven.com.hk/en/store   For 7CAFÉ+ store locations, please refer:   https://www.7-eleven.com.hk/en/news/7cafe",2023/02/01,,
https://www.taiwannews.com.tw/en/news/4796707,,,,,
https://www.taiwannews.com.tw/en/news/4796708,,,,,
https://www.taiwannews.com.tw/en/news/4796709,,,,,
https://www.taiwannews.com.tw/en/news/4796710,,,,,
https://www.taiwannews.com.tw/en/news/4796711,,,,,
https://www.taiwannews.com.tw/en/news/4796712,,,,,
https://www.taiwannews.com.tw/en/news/4796713,,,,,
https://www.taiwannews.com.tw/en/news/4796714,,,,,
https://www.taiwannews.com.tw/en/news/4796715,Southern Taiwan rice fields go fallow due to lack of rain,"TAIPEI (Taiwan News) — The Chiayi-Tainan Plain, one of Taiwan’s most important areas for rice cultivation, will mostly go unplanted this spring due to a lack of rainfall and low reservoir levels.According to the Council of Agriculture (COA), some 19,000 hectares in this area will be left fallow. The decision was made by the Ministry of Economic Affairs (MOEA) on Dec. 9, 2022, when it announced a suspension of water irrigation rights for the first rice planting in the Chiayi-Tainan Plain.Rainfall in the second half of 2022 in the Chiayi-Tainan Plain area was only 40% of that compared to previous years. Furthermore, the main supplier of water to the area, the Tsengwen Reservoir, currently stands at 23.45% capacity, according to the Water Resources Agency.Farmers relying upon their own wells can continue to plant, but higher costs make such an undertaking prohibitive and only viable for organic and specialized rice planting.At a recent coordination meeting between government officials and farmers, most farmers agreed to let their fields remain fallow in exchange for government subsidies. Those planting high-quality rice qualify for a maximum subsidy of NT$96,000 (US$3,200) per hectare, while the maximum assistance for mechanized farming is NT$200,000 (US$6,600), per a News and Market report.Farmers at the meeting noted the talks were not bilateral, as it was only an instrument of the government to express unilateral policy. They also felt little recourse but to accept the fact that industrial water use took precedence over agricultural water use, with no discussion of increased water consumption by the Southern Taiwan Science Park.Area farmers and nurseries are once again feeling helpless when it comes to the suspension of irrigation. The Tainan area has experienced water shortages and cut-off irrigation beginning in 2021 with crop rotation encouraged in 2022, and once again no water at the start of 2023. Three consecutive years of uncertain water supply has angered farmers who note the ""Water Act"" stipulates that agricultural water supply cannot be sacrificed for industrial water supply.Furthermore, many young farmers who have been encouraged to return to their hometowns to take over family farms and ensure the nation’s food supply now feel cheated by an irrigation policy which is depriving them of the right to work, according to News and Market. They note that farming is not just relying on government subsidies.",2023/02/01,1191,Environment
https://www.taiwannews.com.tw/en/news/4796716,,,,,
https://www.taiwannews.com.tw/en/news/4796717,,,,,
https://www.taiwannews.com.tw/en/news/4796718,,,,,
https://www.taiwannews.com.tw/en/news/4796719,,,,,
https://www.taiwannews.com.tw/en/news/4796720,,,,,
https://www.taiwannews.com.tw/en/news/4796721,,,,,
https://www.taiwannews.com.tw/en/news/4796722,French Quarter Festival unveils lineup for 40th anniversary,"NEW ORLEANS (AP) — Organizers on Tuesday announced a lineup of more than 270 acts for New Orleans' 40th annual French Quarter Festival, billed as Louisiana's largest free showcase of music, food and culture. 

            Artists scheduled to perform at the April 13-16 event include Irma Thomas, Ani DiFranco, Tank and the Bangas, blues guitarist Samantha Fish and a collaboration between the Soul Rebels and bounce rap artist Big Freedia, organizers said. 

            The event launches three weeks of musical festivities in the city, with the New Orleans Jazz & Heritage Festival taking place the last weekend of April and first weekend of May.











            What began decades ago as an open call for local musicians to perform on six stages on Royal and Bourbon Streets has expanded into an event with 20 stages that welcomes over 825,000 people and is a critical economic driver for the city, French Quarter Festival organizers said. 

            To celebrate this milestone year, organizers are planning a special opening-day parade featuring brass bands and later a fireworks display over the Mississippi River. 

            Emily Madero, president & CEO of French Quarter Festivals Inc., said the company “is proud to say we have stayed committed to our mission for four decades, providing a platform for local artists, chefs, and restaurants to showcase their talents.”

            Mayor LaToya Cantrell said she looks forward “to celebrating our wonderful traditions, rich heritage and unique culture that resonate with people across the globe.” 

            Fish and DiFranco are among more than 50 acts that are making their festival debut. The full schedule will be released in March.NEW ORLEANS (AP) — Organizers on Tuesday announced a lineup of more than 270 acts for New Orleans' 40th annual French Quarter Festival, billed as Louisiana's largest free showcase of music, food and culture.Artists scheduled to perform at the April 13-16 event include Irma Thomas, Ani DiFranco, Tank and the Bangas, blues guitarist Samantha Fish and a collaboration between the Soul Rebels and bounce rap artist Big Freedia, organizers said.The event launches three weeks of musical festivities in the city, with the New Orleans Jazz & Heritage Festival taking place the last weekend of April and first weekend of May.What began decades ago as an open call for local musicians to perform on six stages on Royal and Bourbon Streets has expanded into an event with 20 stages that welcomes over 825,000 people and is a critical economic driver for the city, French Quarter Festival organizers said.To celebrate this milestone year, organizers are planning a special opening-day parade featuring brass bands and later a fireworks display over the Mississippi River.Emily Madero, president & CEO of French Quarter Festivals Inc., said the company “is proud to say we have stayed committed to our mission for four decades, providing a platform for local artists, chefs, and restaurants to showcase their talents.”Mayor LaToya Cantrell said she looks forward “to celebrating our wonderful traditions, rich heritage and unique culture that resonate with people across the globe.”Fish and DiFranco are among more than 50 acts that are making their festival debut. The full schedule will be released in March.",2023/02/01,,World
