url,title,text,date,views,label
https://www.taiwannews.com.tw/en/news/4821699,,,,,
https://www.taiwannews.com.tw/en/news/4821700,What does Moscow want with Moldova?,"It was a remarkable gesture by Joe Biden. The US president asked his Moldovan counterpart Maia Sandu to attend a meeting with representatives of the nine central and southeastern European members of the North Atlantic Treaty Alliance (NATO) in Warsaw on February 21, even though her country is not yet even seeking membership.During a speech, Biden addressed Sandu directly: ""I am proud to stand with you and the freedom-loving Moldovan people,"" he said. ""Give her a round of applause.""His actions underscore a serious situation. Wedged between Ukraine and northwestern Romania, the Republic of Moldova has long feared Russian aggression, with military threats from Moscow taking on an increasingly belligerent tone lately.Earlier in the week, Russian President Vladimir Putin annulled a 2012 decree in which the Kremlin had guaranteed Moldova's sovereignty. Shortly before that, Ukrainian President Volodymyr Zelenskyy had warned that Russia was trying to force out Moldova's pro-European leadership. Moscow responded on February 23 that it was actually Ukraine that was planning a military intervention in Moldova.What is all this saber-rattling about? Why has tiny Moldova, with its population of just 3.5 million, become a topic of increasing interest as the war next door rages on?Moldova was the first country after the collapse of the Soviet Union in which Russia supported separatists, provoking a bloody war that lasted for several months in 1992. The result was a frozen conflict, with pro-Moscow forces ruling Transnistria, a narrow strip of land in the east of Moldova that is home to many Russian speakers, for more than three decades. About 2,000 Russian soldiers are still stationed there, despite the fact that Moscow guaranteed a withdrawal of its troops from the area in 1999. The largest arms depot in Europe, containing some 20,000 tons of ammunition and military equipment, is also located near the Transnistrian village of Cobasna.Since Russia invaded Ukraine one year ago, Transnistria has become more strategically important than ever before. Not only could Russia open a western front in Ukraine from there, but it could also foment domestic chaos in Moldova, creating a crisis on NATO's southeastern external border.The separatist forces in Transnistria would likely have an interest in such a scenario. In recent decades, they have financed themselves, among other things, with massive smuggling operations that also ran through Ukrainian territory. Since the beginning of the war, however, Ukraine has sealed off the border with Transnistria, which now faces economic collapse.Sandu and her pro-European government took a cautious stance of solidarity with Ukraine after the war began, with an eye toward avoiding confrontation with Moscow. But the EU candidate country has sought closer ties to the West since the fall, when Moscow continued to cut gas supplies to Moldova and supported opposition parties in their attempts to destabilize the domestic political situation.Moldova has therefore begun sourcing its energy supply from countries other than Russia at a rapid pace. There is now also open discussion about whether to change the its neutrality status, which is enshrined in the constitution. An upgrade to the virtually unarmed Moldovan military, which received its first Piranha armored vehicles from Germany a few weeks ago, is also on the table.At present, the country could hardly defend itself even against the separatists in Transnistria, who probably have dozens of battle tanks and other heavy military equipment, along with the large stocks of ammunition. Ukraine has therefore offered to provide military assistance if Moscow and the separatists provoke a conflict. But any suggestion that Ukraine is planning a military intervention in Moldova is absurd and at best a pretext for the Kremlin to justify its belligerence. Ukraine can certainly do without committing its military resources to a second front.One thing that Russian President Vladimir Putin has achieved in the region is forcing Moldova to decisively break free of Moscow's stranglehold after three decades of ambivalence. The shift has garnered support beyond symbolic gestures like the one made by Biden in Warsaw: Romania, colloquially known as Moldova's ""big brother,” already shares language, culture and a long common history with its small neighbor, and has been offering increasing levels of support in achieving economic independence from Russia.This article originally appeared in German.",2023/02/25,,
https://www.taiwannews.com.tw/en/news/4821701,Philippines marks 1986 revolt with dictator's son as leader,"Hundreds of Filipinos took to the streets on Saturday to mark the 37th anniversary of a revolution that overthrew Philippine dictator Ferdinand Marcos in February 1986.Marcos plunged the country into martial law between 1972 and 1981 and his administration was accused of rounding up thousands of political opponents.The turbulent period prompted a ""people power"" revolution that ultimately overthrew the dictator and sent him and his family into exile in the US.Ferdinand Marcos Jr., the son of the late dictator, won elections by a landslide last year. He was 28 at the time his family was forced out of the country.Political dynasties dominate the Philippinesand the Marcos family, following their return to the country in the 1990s, remained a powerful force in local politics.Around 1,400 pro-democracy activists took to the main EDSA highway in capital Manila, where more than a million people had converged in 1986 to protest against Ferdinand Marcos's rule.Demonstrators on Saturday carried signs like ""Never Forget,"" while other activists rallied at a separate pro-democracy monument nearby.Faced with the awkward situation of protests, Marcos Jr. issued a statement to Facebook calling for reconciliation. He didn't call the event a democratic milestone, as his predecessors had done.""I once again offer my hand of reconciliation to those with different political persuasions to come together as one in forging a better society —  one that will pursue progress and peace and a better life for all Filipinos,"" Marcos Jr said in a two-paragraph statement posted to Facebook.Marcos Jr. said he was one with the nation ""in remembering those times of tribulations and how we came out of them united and stronger as a nation.""The elder Marcos died in 1989, and the family has denied siphoning off billions of dollars of state wealth during the dictatorship.rm/rc (Reuters, AP)",2023/02/25,,
https://www.taiwannews.com.tw/en/news/4821702,Met Opera marks 1st year of Ukraine war with concert,"NEW YORK (AP) — Emily D'Angelo made her point with attire before singing a single note at the Metropolitan Opera’s concert to mark the first anniversary of Russia’s invasion of Ukraine.

            The 28-year-old Canadian mezzo-soprano walked onto the stage Friday night for the Mozart Requiem wearing a dark skirt covered with white tally marks, like on a school chalkboard: four vertical slashes and a diagonal to close out each set of five. There were 365 in all on the outfit created by Berlin designer Esther Perbandt, one to mark each day of Europe’s bloodiest conflict since World War II.

            “Although an opera house doesn’t have the offensive capacity of an Abrams tank or an F-16 jet, the Metropolitan Opera is proud to be a powerful cultural resource for Ukraine, helping to lead the fight for artistic liberty against (Vladimir) Putin’s cultural propaganda machine,” Met general manager Peter Gelb told an intermission group that included U.N. Ambassadors Sergiy Kyslytsya of Ukraine and Linda Thomas-Greenfield of the U.S. “We demonstrate the free world’s ongoing cultural resolve to defend Ukraine’s liberty in the face of brutal oppression.”











            Met music director Yannick Nézet-Séguin conducted what was titled “For Ukraine: A Concert of Remembrance and Hope,” that also featured Ukrainian tenor Dmytro Popov and bass-baritone Vladyslav Buialskyi and South African soprano Golda Schultz. With the Metropolitan Opera House bathed in the yellow and blue colors on Ukraine’s flag, and an actual flag hung above the stage, they opened with Ukraine’s anthem, followed with the Mozart Requiem and Beethoven’s Symphony No. 5 and ended with Valentin Silvestrov’ hymn “Prayer for Ukraine.”

            “The Metropolitan Opera,” Kyslytsya said, “adopted Ukrainian culture, adopted me, adopted my mission.”

            Ukraine First Lady Olena Zelenska addressed the crowd at the start of the evening in a prerecorded video speech.

            “You have proven that art can help and save, literally,"" she said. “I hope that it is on this stage that we will soon be able to celebrate the victory of humanity, of art, of Ukraine, and it will be our common victory.""

            The Ukrainian singers wrapped themselves in flags during the curtain calls. Tickets were priced at $50, with the Met saying it held the amount lower than its usual prices in the hope audience members would donate large amounts to supporting Ukraine’s war effort.

            Gelb dropped Russian artists who refused to distance themselves from Putin from the Met’s roster, most famously star soprano Anna Netrebko.

            “It’s a small price to pay,” he said. “To be on the side of right was what’s important. I wouldn’t be able to look at myself in the mirror and have known Putin supporters performing on our stage.”

            Russian bass Ildar Abdrazakov, who withdrew from a new production of Verdi’s “La Forza del Destino” at the Met next season, was quoted recently as saying artists should remain neutral.

            “My response is they chose a side and they chose the wrong side,” Gelb said. “I feel sorry that he like many other Russians are so misinformed and don’t really understand what’s going on in the world.”

            The Met has hired four interns from Ukraine and Gelb plans to add Ukrainian composers to the Met’s commissioning program. His wife, Canadian-Ukrainian conductor Keri-Lynn Wilson, will again lead a summer tour of the Ukrainian Freedom Orchestra. She was back in New York after conducting a Verdi Requiem and Ukrainian composer Viktoriia Poliova’s “Bucha. Lacrimosa” at the Lviv National Opera on Tuesday to commemorate fallen soldiers and victims of Russia’s invasion.

            “I felt that I had to go and experience this myself and show Putin that he cannot kill culture, he cannot kill the soul of Ukraine,” Wilson said. “We had to hide in a bomb shelter for the first rehearsal. For the dress rehearsal we were delayed two hours in a bomb shelter. But I didn’t feel any fear -- there was no fear. There was this determination to somehow get through this concert, and it went on beautifully.

            ""The power stayed on. And there soldiers in the audience, young boys, they were in the first two rows. And when I went to make my bow and people were applauding me, I begun applauding the soldiers. And we all applauded the soldiers. And that’s what the power of music does.”NEW YORK (AP) — Emily D'Angelo made her point with attire before singing a single note at the Metropolitan Opera’s concert to mark the first anniversary of Russia’s invasion of Ukraine.The 28-year-old Canadian mezzo-soprano walked onto the stage Friday night for the Mozart Requiem wearing a dark skirt covered with white tally marks, like on a school chalkboard: four vertical slashes and a diagonal to close out each set of five. There were 365 in all on the outfit created by Berlin designer Esther Perbandt, one to mark each day of Europe’s bloodiest conflict since World War II.“Although an opera house doesn’t have the offensive capacity of an Abrams tank or an F-16 jet, the Metropolitan Opera is proud to be a powerful cultural resource for Ukraine, helping to lead the fight for artistic liberty against (Vladimir) Putin’s cultural propaganda machine,” Met general manager Peter Gelb told an intermission group that included U.N. Ambassadors Sergiy Kyslytsya of Ukraine and Linda Thomas-Greenfield of the U.S. “We demonstrate the free world’s ongoing cultural resolve to defend Ukraine’s liberty in the face of brutal oppression.”Met music director Yannick Nézet-Séguin conducted what was titled “For Ukraine: A Concert of Remembrance and Hope,” that also featured Ukrainian tenor Dmytro Popov and bass-baritone Vladyslav Buialskyi and South African soprano Golda Schultz. With the Metropolitan Opera House bathed in the yellow and blue colors on Ukraine’s flag, and an actual flag hung above the stage, they opened with Ukraine’s anthem, followed with the Mozart Requiem and Beethoven’s Symphony No. 5 and ended with Valentin Silvestrov’ hymn “Prayer for Ukraine.”“The Metropolitan Opera,” Kyslytsya said, “adopted Ukrainian culture, adopted me, adopted my mission.”Ukraine First Lady Olena Zelenska addressed the crowd at the start of the evening in a prerecorded video speech.“You have proven that art can help and save, literally,"" she said. “I hope that it is on this stage that we will soon be able to celebrate the victory of humanity, of art, of Ukraine, and it will be our common victory.""The Ukrainian singers wrapped themselves in flags during the curtain calls. Tickets were priced at $50, with the Met saying it held the amount lower than its usual prices in the hope audience members would donate large amounts to supporting Ukraine’s war effort.Gelb dropped Russian artists who refused to distance themselves from Putin from the Met’s roster, most famously star soprano Anna Netrebko.“It’s a small price to pay,” he said. “To be on the side of right was what’s important. I wouldn’t be able to look at myself in the mirror and have known Putin supporters performing on our stage.”Russian bass Ildar Abdrazakov, who withdrew from a new production of Verdi’s “La Forza del Destino” at the Met next season, was quoted recently as saying artists should remain neutral.“My response is they chose a side and they chose the wrong side,” Gelb said. “I feel sorry that he like many other Russians are so misinformed and don’t really understand what’s going on in the world.”The Met has hired four interns from Ukraine and Gelb plans to add Ukrainian composers to the Met’s commissioning program. His wife, Canadian-Ukrainian conductor Keri-Lynn Wilson, will again lead a summer tour of the Ukrainian Freedom Orchestra. She was back in New York after conducting a Verdi Requiem and Ukrainian composer Viktoriia Poliova’s “Bucha. Lacrimosa” at the Lviv National Opera on Tuesday to commemorate fallen soldiers and victims of Russia’s invasion.“I felt that I had to go and experience this myself and show Putin that he cannot kill culture, he cannot kill the soul of Ukraine,” Wilson said. “We had to hide in a bomb shelter for the first rehearsal. For the dress rehearsal we were delayed two hours in a bomb shelter. But I didn’t feel any fear -- there was no fear. There was this determination to somehow get through this concert, and it went on beautifully.""The power stayed on. And there soldiers in the audience, young boys, they were in the first two rows. And when I went to make my bow and people were applauding me, I begun applauding the soldiers. And we all applauded the soldiers. And that’s what the power of music does.”",2023/02/26,202,World
https://www.taiwannews.com.tw/en/news/4821703,The Honda Classic Scores,"Saturday
At PGA National Golf Club Champion Course
Palm Beach Gardens, Fla.
Purse: $8.4 million
Yardage: 7,125; Par: 70
Third Round



Chris Kirk
69-62-66—197


Eric Cole
67-66-66—199


Justin Suh
66-64-70—200


Shane Lowry
68-68-65—201


Ben Taylor
67-65-69—201


Byeong Hun An
70-65-67—202


Tyler Duncan
67-67-68—202


Brice Garnett
69-64-70—203


Ryan Gerard
69-63-71—203


Ben Martin
69-64-70—203


Cameron Percy
69-68-66—203


Sepp Straka
69-68-66—203


Chesson Hadley
69-66-69—204


Matt Wallace
67-68-69—204


Ryan Brehm
67-74-64—205


Kramer Hickok
71-68-66—205


David Lingmerth
69-68-68—205


Davis Riley
71-67-67—205


Adam Svensson
70-66-69—205


Christiaan Bezuidenhout
68-71-67—206


Ben Griffin
69-71-66—206


Billy Horschel
65-73-68—206


Zach Johnson
68-67-71—206


William McGirt
73-66-67—206


Adrian Meronk
67-69-70—206


Andrew Novak
69-68-69—206


Kevin Roy
72-68-66—206


Adam Schenk
67-68-71—206


Robby Shelton
73-67-66—206


Dylan Wu
71-68-67—206


Tano Goya
68-66-73—207


Garrick Higgo
75-66-66—207


Lee Hodges
71-69-67—207


Stephan Jaeger
71-69-67—207


Kelly Kraft
71-66-70—207


Taylor Pendrith
69-69-69—207


Webb Simpson
71-70-66—207


Danny Willett
69-70-68—207


Erik Barnes
72-67-69—208


Brett Drewitt
71-70-67—208


Harrison Endycott
72-65-71—208


Dylan Frittelli
71-65-72—208


Scott Harrington
69-67-72—208


Jim Herman
71-70-67—208


Sungjae Im
67-71-70—208


Matthias Schwab
75-66-67—208


Jimmy Walker
74-65-69—208


Trevor Werbylo
70-71-67—208


Carson Young
65-70-73—208


Kevin Chappell
72-68-69—209


MJ Daffue
74-67-68—209


Will Gordon
68-71-70—209


Harry Hall
68-70-71—209


Padraig Harrington
72-68-69—209


Brandon Matthews
69-69-71—209


Augusto Nunez
70-70-69—209


Brandon Wu
71-68-70—209


Ryan Armour
70-69-71—210


Akshay Bhatia
71-65-74—210


Zac Blair
71-70-69—210


Bill Haas
72-68-70—210


Mark Hubbard
69-71-70—210


Min Woo Lee
68-69-73—210


J.T. Poston
73-68-69—210


Trevor Cone
71-70-70—211


Trace Crowe
72-69-70—211


Jason Dufner
68-70-73—211


Seonghyeon Kim
68-73-70—211


Vincent Norrman
72-69-70—211


Kevin Tway
69-71-71—211


Jhonattan Vegas
69-72-70—211


Aaron Wise
69-72-70—211


Anders Albertson
72-69-71—212


Joseph Bramlett
65-73-74—212


Pierceson Coody
66-75-71—212


Kyle Stanley
68-73-71—212


J.B. Holmes
69-70-74—213


Cody Gribble
71-70-73—214


Geoff Ogilvy
68-73-73—214


Tyson Alexander
70-70-75—215",2023/02/26,,World
https://www.taiwannews.com.tw/en/news/4821704,"Gas prices drop in NJ, around nation as crude prices decline","TRENTON, N.J. (AP) — Gas prices dropped in New Jersey and around the nation at large amid a decline in crude oil prices.

            AAA Mid-Atlantic says the average price of a gallon of regular gas in New Jersey on Friday was $3.22, down eight cents from last week. Drivers were paying $3.62 a gallon on average a year ago at this time.

            The national average price for a gallon of regular gasoline was $3.38, down four cents from last week. Drivers were paying $3.54 a gallon on average a year ago at this time.











            AAA Mid-Atlantic says crude oil prices have fallen into the mid $70s per barrel, nearly $5 cheaper than a week ago. But analysts say the drop in prices may come to an end if gas demand keeps rising amid tightening domestic stocks.TRENTON, N.J. (AP) — Gas prices dropped in New Jersey and around the nation at large amid a decline in crude oil prices.AAA Mid-Atlantic says the average price of a gallon of regular gas in New Jersey on Friday was $3.22, down eight cents from last week. Drivers were paying $3.62 a gallon on average a year ago at this time.The national average price for a gallon of regular gasoline was $3.38, down four cents from last week. Drivers were paying $3.54 a gallon on average a year ago at this time.AAA Mid-Atlantic says crude oil prices have fallen into the mid $70s per barrel, nearly $5 cheaper than a week ago. But analysts say the drop in prices may come to an end if gas demand keeps rising amid tightening domestic stocks.",2023/02/26,,World
https://www.taiwannews.com.tw/en/news/4821705,"Ireland 34, Italy 20","ROME (AP) — Ireland has beaten Italy 34-20 in Six Nations rugby at Stadio Olimpico.

            ___

            Ireland 34 (Mack Hansen 2, James Ryan, Hugo Keenan, Bundee Aki tries; Ross Byrne 3 conversions, penalty), Italy 20 (Stephen Varney, Pierre Bruno tries; Paolo Garbisi 2 conversions, 2 penalties). HT: 24-17ROME (AP) — Ireland has beaten Italy 34-20 in Six Nations rugby at Stadio Olimpico.___Ireland 34 (Mack Hansen 2, James Ryan, Hugo Keenan, Bundee Aki tries; Ross Byrne 3 conversions, penalty), Italy 20 (Stephen Varney, Pierre Bruno tries; Paolo Garbisi 2 conversions, 2 penalties). HT: 24-17",2023/02/26,,World
https://www.taiwannews.com.tw/en/news/4821706,"Police: Woman shot, killed after firing at officers","PITTSBURGH (AP) — A woman who shot at officers at an abandoned house in Pittsburgh was shot and killed by police, authorities said.

            Allegheny County police said Pittsburgh officers were dispatched shortly after 3 p.m. Friday to investigate a report of a suspicious person in the city's St. Clair neighborhood.

            The officers spoke with someone who directed them to an abandoned house, where they saw a woman inside, county police said. The woman began shooting at the Pittsburgh officers and then came out of the house “with a pistol raised at officers,” who shot and killed her, county police said.











            The Allegheny County medical examiner's office identified the woman as 39-year-old Adrienne Arrington of Homestead.

            Pittsburgh police have asked county police detectives to investigate. 

            Carl Krauser, who lives nearby, told the Tribune-Review that his 14-year-old daughter was headed toward that intersection on her way home from school when she heard loud noises and saw police.

            “I was scared to death,” Krauser said. “She was really scared. … She called me and was like, ‘I know something happened because there’s cops and everything blocked off.’

            Krauser said his street is normally quiet, but he couldn't say the same about neighboring areas, and he wanted people to come forward when they see or hear suspicious activity.

            “People don’t usually say anything until something happens to one of their family members,” Krauser said. ""Then they get the courage or might get the anger to say anything.”PITTSBURGH (AP) — A woman who shot at officers at an abandoned house in Pittsburgh was shot and killed by police, authorities said.Allegheny County police said Pittsburgh officers were dispatched shortly after 3 p.m. Friday to investigate a report of a suspicious person in the city's St. Clair neighborhood.The officers spoke with someone who directed them to an abandoned house, where they saw a woman inside, county police said. The woman began shooting at the Pittsburgh officers and then came out of the house “with a pistol raised at officers,” who shot and killed her, county police said.The Allegheny County medical examiner's office identified the woman as 39-year-old Adrienne Arrington of Homestead.Pittsburgh police have asked county police detectives to investigate.Carl Krauser, who lives nearby, told the Tribune-Review that his 14-year-old daughter was headed toward that intersection on her way home from school when she heard loud noises and saw police.“I was scared to death,” Krauser said. “She was really scared. … She called me and was like, ‘I know something happened because there’s cops and everything blocked off.’Krauser said his street is normally quiet, but he couldn't say the same about neighboring areas, and he wanted people to come forward when they see or hear suspicious activity.“People don’t usually say anything until something happens to one of their family members,” Krauser said. ""Then they get the courage or might get the anger to say anything.”",2023/02/26,,World
https://www.taiwannews.com.tw/en/news/4821707,The Honda Classic Par Scores,"Saturday
At PGA National Golf Club Champion Course
Palm Beach Gardens, Fla.
Purse: $8.4 million
Yardage: 7,125; Par: 70
Third Round



Chris Kirk
69-62-66—197
-13


Eric Cole
67-66-66—199
-11


Justin Suh
66-64-70—200
-10


Shane Lowry
68-68-65—201
-9


Ben Taylor
67-65-69—201
-9


Byeong Hun An
70-65-67—202
-8


Tyler Duncan
67-67-68—202
-8


Brice Garnett
69-64-70—203
-7


Ryan Gerard
69-63-71—203
-7


Ben Martin
69-64-70—203
-7


Cameron Percy
69-68-66—203
-7


Sepp Straka
69-68-66—203
-7


Chesson Hadley
69-66-69—204
-6


Matt Wallace
67-68-69—204
-6


Ryan Brehm
67-74-64—205
-5


Kramer Hickok
71-68-66—205
-5


David Lingmerth
69-68-68—205
-5


Davis Riley
71-67-67—205
-5


Adam Svensson
70-66-69—205
-5


Christiaan Bezuidenhout
68-71-67—206
-4


Ben Griffin
69-71-66—206
-4


Billy Horschel
65-73-68—206
-4


Zach Johnson
68-67-71—206
-4


William McGirt
73-66-67—206
-4


Adrian Meronk
67-69-70—206
-4


Andrew Novak
69-68-69—206
-4


Kevin Roy
72-68-66—206
-4


Adam Schenk
67-68-71—206
-4


Robby Shelton
73-67-66—206
-4


Dylan Wu
71-68-67—206
-4


Tano Goya
68-66-73—207
-3


Garrick Higgo
75-66-66—207
-3


Lee Hodges
71-69-67—207
-3


Stephan Jaeger
71-69-67—207
-3


Kelly Kraft
71-66-70—207
-3


Taylor Pendrith
69-69-69—207
-3


Webb Simpson
71-70-66—207
-3


Danny Willett
69-70-68—207
-3


Erik Barnes
72-67-69—208
-2


Brett Drewitt
71-70-67—208
-2


Harrison Endycott
72-65-71—208
-2


Dylan Frittelli
71-65-72—208
-2


Scott Harrington
69-67-72—208
-2


Jim Herman
71-70-67—208
-2


Sungjae Im
67-71-70—208
-2


Matthias Schwab
75-66-67—208
-2


Jimmy Walker
74-65-69—208
-2


Trevor Werbylo
70-71-67—208
-2


Carson Young
65-70-73—208
-2


Kevin Chappell
72-68-69—209
-1


MJ Daffue
74-67-68—209
-1


Will Gordon
68-71-70—209
-1


Harry Hall
68-70-71—209
-1


Padraig Harrington
72-68-69—209
-1


Brandon Matthews
69-69-71—209
-1


Augusto Nunez
70-70-69—209
-1


Brandon Wu
71-68-70—209
-1


Ryan Armour
70-69-71—210
E


Akshay Bhatia
71-65-74—210
E


Zac Blair
71-70-69—210
E


Bill Haas
72-68-70—210
E


Mark Hubbard
69-71-70—210
E


Min Woo Lee
68-69-73—210
E


J.T. Poston
73-68-69—210
E


Trevor Cone
71-70-70—211
+1


Trace Crowe
72-69-70—211
+1


Jason Dufner
68-70-73—211
+1


Seonghyeon Kim
68-73-70—211
+1


Vincent Norrman
72-69-70—211
+1


Kevin Tway
69-71-71—211
+1


Jhonattan Vegas
69-72-70—211
+1


Aaron Wise
69-72-70—211
+1


Anders Albertson
72-69-71—212
+2


Joseph Bramlett
65-73-74—212
+2


Pierceson Coody
66-75-71—212
+2


Kyle Stanley
68-73-71—212
+2


J.B. Holmes
69-70-74—213
+3


Cody Gribble
71-70-73—214
+4


Geoff Ogilvy
68-73-73—214
+4


Tyson Alexander
70-70-75—215
+5",2023/02/26,,World
https://www.taiwannews.com.tw/en/news/4821708,NYC mayor's brother set to leave his City Hall security job,"NEW YORK (AP) — New York Mayor Eric Adams' brother is leaving his volunteer post as a mayoral security adviser, a position he took after controversy over initial plans to hire him in a high-paid city job. 

            In an interview that aired Friday, Bernard Adams told PIX11 News that he'll wrap up at City Hall next week. The mayor then publicly thanked his brother for his role in the Adams administration, now a little over a year old.

            “When it comes to protecting my life, there was no one I trusted more than my baby brother,” the mayor said in a statement tweeted by a spokesperson. 











            Both brothers are retired New York Police Department officers. Bernard Adams went on to work as a parking administrator at a Virginia university as his brother, a Democrat, went into New York politics. He won a state senate seat, the Brooklyn borough presidency and then the 2021 mayor's race. 

            Days after being sworn in, Eric Adams appointed his brother as a deputy police commissioner, a move that stirred questions about how much authority the NYPD's then-new commissioner would have. Next, the mayor proposed making his brother the $210,000-a-year head of the mayoral security detail, a team staffed by police officers and housed under the NYPD. 

            City law bars public servants from using their position to obtain “any financial gain, contract, license, privilege or other private or personal advantage, direct or indirect” for themselves or an associated person, including a sibling. But the city Conflicts of Interest Board can issue waivers. 

            While seeking such a waiver, Adams' administration decided instead to have Bernard Adams serve as a senior security adviser for $1 a year. Prior mayors also have appointed relatives to volunteer posts. 

            At the time, Eric Adams said that bringing his brother into his administration “was never about the money” but about having a trusted hand with security. 

            Bernard Adams told PIX11 News he helped put together a strong security team for his brother and now plans to enjoy more time with his family.

            He said leaving City Hall is “definitely bittersweet because I love him, but I'll still call him, big bro, when I need to talk to him.”NEW YORK (AP) — New York Mayor Eric Adams' brother is leaving his volunteer post as a mayoral security adviser, a position he took after controversy over initial plans to hire him in a high-paid city job.In an interview that aired Friday, Bernard Adams told PIX11 News that he'll wrap up at City Hall next week. The mayor then publicly thanked his brother for his role in the Adams administration, now a little over a year old.“When it comes to protecting my life, there was no one I trusted more than my baby brother,” the mayor said in a statement tweeted by a spokesperson.Both brothers are retired New York Police Department officers. Bernard Adams went on to work as a parking administrator at a Virginia university as his brother, a Democrat, went into New York politics. He won a state senate seat, the Brooklyn borough presidency and then the 2021 mayor's race.Days after being sworn in, Eric Adams appointed his brother as a deputy police commissioner, a move that stirred questions about how much authority the NYPD's then-new commissioner would have. Next, the mayor proposed making his brother the $210,000-a-year head of the mayoral security detail, a team staffed by police officers and housed under the NYPD.City law bars public servants from using their position to obtain “any financial gain, contract, license, privilege or other private or personal advantage, direct or indirect” for themselves or an associated person, including a sibling. But the city Conflicts of Interest Board can issue waivers.While seeking such a waiver, Adams' administration decided instead to have Bernard Adams serve as a senior security adviser for $1 a year. Prior mayors also have appointed relatives to volunteer posts.At the time, Eric Adams said that bringing his brother into his administration “was never about the money” but about having a trusted hand with security.Bernard Adams told PIX11 News he helped put together a strong security team for his brother and now plans to enjoy more time with his family.He said leaving City Hall is “definitely bittersweet because I love him, but I'll still call him, big bro, when I need to talk to him.”",2023/02/26,,World
